Flight,Flight_ID,Departure,Source,Duration,Stops,Arrival,Target,Cost
Indigo,6E- 303,17:00,Jaipur,02h 05m,non-stop,19:05,Kolkata,7164
GoAir,G8- 702,18:30,Jaipur,02h 05m,non-stop,20:35,Kolkata,7164
Indigo,6E- 498,12:45,Jaipur,02h 10m,non-stop,14:55,Kolkata,7164
Indigo,6E- 447,07:30,Jaipur,02h 20m,non-stop,09:50,Kolkata,7164
Indigo,6E-2145,20:00,Jaipur,05h 00m,1-stop,01:00,Kolkata,8582
Indigo,6E-2145,20:00,Jaipur,10h 40m,1-stop,06:40,Kolkata,8582
Indigo,6E-7252,13:05,Jaipur,07h 15m,1-stop,20:20,Kolkata,8792
Air India,AI-9644,21:00,Jaipur,12h 35m,1-stop,09:35,Kolkata,9002
Air India,AI-9644,21:00,Jaipur,21h 30m,1-stop,18:30,Kolkata,9002
Air India,AI-9644,21:00,Jaipur,26h 30m,1-stop,23:30,Kolkata,9002
Air India,AI-9844,10:30,Jaipur,13h 00m,1-stop,23:30,Kolkata,9422
Air India,AI-9844,10:30,Jaipur,23h 05m,1-stop,09:35,Kolkata,9422
Indigo,6E- 203,12:15,Jaipur,08h 40m,1-stop,20:55,Kolkata,10025
Indigo,6E- 203,12:15,Jaipur,11h 20m,1-stop,23:35,Kolkata,10025
Indigo,6E- 203,12:15,Jaipur,07h 30m,1-stop,19:45,Kolkata,10367
Air India,AI-571,18:10,Jaipur,13h 45m,1-stop,07:55,Kolkata,10629
Air India,AI-571,18:10,Jaipur,24h 00m,1-stop,18:10,Kolkata,10629
Indigo,6E- 914,06:30,Jaipur,06h 30m,1-stop,13:00,Kolkata,10682
Indigo,6E- 914,06:30,Jaipur,10h 55m,1-stop,17:25,Kolkata,10682
Indigo,6E- 996,13:20,Jaipur,08h 45m,1-stop,22:05,Kolkata,10888
Indigo,6E- 996,13:20,Jaipur,09h 45m,1-stop,23:05,Kolkata,10888
Indigo,6E- 996,13:20,Jaipur,10h 45m,1-stop,00:05,Kolkata,10888
Air India,AI-571,18:10,Jaipur,15h 25m,2+-stop,09:35,Kolkata,11745
Air India,AI-571,18:10,Jaipur,24h 20m,2+-stop,18:30,Kolkata,11745
Air India,AI-571,18:10,Jaipur,29h 20m,2+-stop,23:30,Kolkata,11745
GoAir,G8- 809,12:00,Jaipur,09h 50m,1-stop,21:50,Kolkata,11751
Indigo,6E-6347,17:50,Jaipur,07h 25m,1-stop,01:15,Kolkata,11834
Indigo,6E- 996,13:20,Jaipur,07h 25m,1-stop,20:45,Kolkata,11834
Indigo,6E- 419,09:10,Jaipur,07h 40m,1-stop,16:50,Kolkata,11834
Indigo,6E- 419,09:10,Jaipur,08h 45m,1-stop,17:55,Kolkata,11834
Indigo,6E- 482,22:15,Jaipur,10h 45m,1-stop,09:00,Kolkata,11834
Indigo,6E- 218,13:50,Jaipur,11h 25m,1-stop,01:15,Kolkata,11834
Indigo,6E-6182,07:45,Jaipur,10h 30m,1-stop,18:15,Kolkata,11837
Air India,AI-524,10:20,Jaipur,11h 30m,1-stop,21:50,Kolkata,11889
Air India,AI-571,18:10,Jaipur,24h 20m,2+-stop,18:30,Kolkata,12323
Air India,AI-571,18:10,Jaipur,29h 20m,2+-stop,23:30,Kolkata,12323
Indigo,6E- 129,06:00,Jaipur,06h 35m,1-stop,12:35,Kolkata,13149
Air India,AI-524,10:20,Jaipur,24h 20m,1-stop,10:40,Kolkata,15669
Air India,AI-524,10:20,Jaipur,13h 10m,1-stop,23:30,Kolkata,18924
Air India,AI-9644,21:00,Jaipur,21h 55m,1-stop,18:55,Chandigarh,6849
Air India,AI-9644,21:00,Jaipur,23h 45m,1-stop,20:45,Chandigarh,6849
Indigo,6E- 203,12:15,Jaipur,06h 25m,1-stop,18:40,Chandigarh,7112
Indigo,6E- 419,09:10,Jaipur,10h 10m,1-stop,19:20,Chandigarh,7169
Indigo,6E- 203,12:15,Jaipur,04h 15m,1-stop,16:30,Chandigarh,7742
Air India,AI-9644,21:00,Jaipur,12h 30m,1-stop,09:30,Chandigarh,8739
Air India,AI-9644,21:00,Jaipur,16h 20m,1-stop,13:20,Chandigarh,8739
Air India,AI-9844,10:30,Jaipur,23h 00m,1-stop,09:30,Chandigarh,9159
Air India,AI-9844,10:30,Jaipur,26h 50m,1-stop,13:20,Chandigarh,9159
Indigo,6E- 129,06:00,Jaipur,07h 40m,1-stop,13:40,Chandigarh,9317
Indigo,6E- 218,13:50,Jaipur,07h 20m,1-stop,21:10,Chandigarh,9510
Indigo,6E-5343,08:30,Jaipur,12h 40m,1-stop,21:10,Chandigarh,9510
Air India,AI-9844,10:30,Jaipur,10h 15m,1-stop,20:45,Chandigarh,9684
Indigo,6E-5343,08:30,Jaipur,06h 50m,1-stop,15:20,Chandigarh,10505
Indigo,6E- 498,12:45,Jaipur,07h 10m,1-stop,19:55,Chandigarh,10505
Indigo,6E- 447,07:30,Jaipur,12h 25m,1-stop,19:55,Chandigarh,10505
Indigo,6E- 914,06:30,Jaipur,12h 30m,1-stop,19:00,Chandigarh,12955
Air India,AI-571,18:10,Jaipur,15h 20m,2+-stop,09:30,Chandigarh,14252
Indigo,6E- 605,20:30,Jaipur,10h 15m,1-stop,06:45,Coimbatore,7427
Indigo,6E- 482,22:15,Jaipur,10h 30m,1-stop,08:45,Coimbatore,7427
Indigo,6E- 419,09:10,Jaipur,07h 40m,1-stop,16:50,Coimbatore,7715
Indigo,6E- 218,13:50,Jaipur,08h 05m,1-stop,21:55,Coimbatore,7715
Indigo,6E- 605,20:30,Jaipur,11h 50m,1-stop,08:20,Coimbatore,7715
SpiceJet,SG- 276,09:00,Jaipur,10h 35m,1-stop,19:35,Coimbatore,7956
SpiceJet,SG- 755,19:30,Jaipur,14h 20m,1-stop,09:50,Coimbatore,8480
Indigo,6E- 914,06:30,Jaipur,04h 30m,1-stop,11:00,Coimbatore,9290
Indigo,6E- 203,12:15,Jaipur,09h 20m,1-stop,21:35,Coimbatore,12186
Air India,AI-9644,21:00,Jaipur,15h 40m,2+-stop,12:40,Coimbatore,17507
Air India,AI-9844,10:30,Jaipur,26h 10m,2+-stop,12:40,Coimbatore,17927
Air India,AI-9644,21:00,Jaipur,17h 20m,2+-stop,14:20,Coimbatore,23282
Air India,AI-9844,10:30,Jaipur,27h 50m,2+-stop,14:20,Coimbatore,23702
Air India,AI-571,18:10,Jaipur,20h 10m,2+-stop,14:20,Coimbatore,28794
Air India,AI-571,18:10,Jaipur,20h 10m,2+-stop,14:20,Coimbatore,30684
Indigo,6E- 129,06:00,Jaipur,02h 55m,1-stop,08:55,Dehradun,4592
Indigo,6E- 203,12:15,Jaipur,07h 15m,1-stop,19:30,Dehradun,5694
Indigo,6E- 447,07:30,Jaipur,08h 30m,1-stop,16:00,Dehradun,6482
Air India,AI-9644,21:00,Jaipur,10h 20m,1-stop,07:20,Dehradun,6902
Air India,AI-9644,21:00,Jaipur,13h 50m,1-stop,10:50,Dehradun,6902
Air India,AI-9644,21:00,Jaipur,22h 10m,1-stop,19:10,Dehradun,6902
Indigo,6E- 129,06:00,Jaipur,06h 40m,1-stop,12:40,Dehradun,7007
Air India,AI-9844,10:30,Jaipur,08h 40m,1-stop,19:10,Dehradun,7322
Air India,AI-9844,10:30,Jaipur,20h 50m,1-stop,07:20,Dehradun,7322
Air India,AI-9844,10:30,Jaipur,24h 20m,1-stop,10:50,Dehradun,7322
Indigo,6E- 203,12:15,Jaipur,04h 25m,1-stop,16:40,Dehradun,8057
Air India,AI-571,18:10,Jaipur,13h 10m,2+-stop,07:20,Dehradun,12414
Air India,AI-571,18:10,Jaipur,16h 40m,2+-stop,10:50,Dehradun,12414
Indigo,6E-2145,20:00,Jaipur,00h 55m,non-stop,20:55,Delhi,3384
Indigo,6E- 129,06:00,Jaipur,01h 00m,non-stop,07:00,Delhi,3384
Air India,AI-9644,21:00,Jaipur,01h 00m,non-stop,22:00,Delhi,3752
Indigo,6E- 203,12:15,Jaipur,01h 05m,non-stop,13:20,Delhi,4014
Air India,AI-9844,10:30,Jaipur,00h 55m,non-stop,11:25,Delhi,4172
Air India,AI-571,18:10,Jaipur,05h 45m,1-stop,23:55,Delhi,9264
Air India,AI-571,18:10,Jaipur,19h 20m,1-stop,13:30,Delhi,9684
GoAir,G8-2608,08:30,Jaipur,14h 00m,1-stop,22:30,Delhi,10490
GoAir,G8-2608,08:30,Jaipur,15h 10m,1-stop,23:40,Delhi,10490
Air India,AI-571,18:10,Jaipur,14h 45m,1-stop,08:55,Delhi,11154
Air India,AI-571,18:10,Jaipur,19h 35m,1-stop,13:45,Delhi,11154
Air India,AI-571,18:10,Jaipur,20h 25m,1-stop,14:35,Delhi,11154
Air India,AI-571,18:10,Jaipur,28h 25m,1-stop,22:35,Delhi,11154
Air India,AI-524,10:20,Jaipur,09h 35m,1-stop,19:55,Delhi,13674
Air India,AI-524,10:20,Jaipur,13h 25m,1-stop,23:45,Delhi,13674
Air India,AI-524,10:20,Jaipur,23h 10m,1-stop,09:30,Delhi,13674
Air India,AI-524,10:20,Jaipur,25h 45m,1-stop,12:05,Delhi,13674
Air India,AI-9644,21:00,Jaipur,14h 45m,1-stop,11:45,Dharamsala,13202
Air India,AI-9844,10:30,Jaipur,25h 15m,1-stop,11:45,Dharamsala,13622
Air India,AI-571,18:10,Jaipur,17h 35m,2+-stop,11:45,Dharamsala,18714
Air India,AI-524,10:20,Jaipur,25h 25m,2+-stop,11:45,Dharamsala,23124
Indigo,6E- 129,06:00,Jaipur,1.03h m,1-stop,09:25,Dibrugarh,8054
Indigo,6E- 447,07:30,Jaipur,05h 25m,1-stop,12:55,Dibrugarh,8054
Indigo,6E-2145,20:00,Jaipur,13h 25m,1-stop,09:25,Dibrugarh,8054
Indigo,6E-2145,20:00,Jaipur,17h 20m,1-stop,13:20,Dibrugarh,8454
Indigo,6E-2145,20:00,Jaipur,18h 30m,1-stop,14:30,Dibrugarh,8454
Indigo,6E- 203,12:15,Jaipur,1.01h m,1-stop,13:20,Dibrugarh,9847
Indigo,6E- 203,12:15,Jaipur,21h 10m,1-stop,09:25,Dibrugarh,9847
Indigo,6E- 203,12:15,Jaipur,1.02h m,1-stop,14:30,Dibrugarh,11554
Indigo,6E- 129,06:00,Jaipur,08h 30m,1-stop,14:30,Dibrugarh,11654
Air India,AI-9844,10:30,Jaipur,21h 15m,2+-stop,07:45,Dibrugarh,11797
Air India,AI-524,10:20,Jaipur,21h 25m,2+-stop,07:45,Dibrugarh,15854
Indigo,6E-2145,20:00,Jaipur,13h 10m,2+-stop,09:10,Dimapur,7054
Indigo,6E-6347,17:50,Jaipur,15h 20m,2+-stop,09:10,Dimapur,7054
Indigo,6E- 218,13:50,Jaipur,19h 20m,2+-stop,09:10,Dimapur,7054
Indigo,6E- 996,13:20,Jaipur,19h 50m,2+-stop,09:10,Dimapur,9985
Indigo,6E- 203,12:15,Jaipur,20h 55m,2+-stop,09:10,Dimapur,10618
Air India,AI-9844,10:30,Jaipur,24h 30m,2+-stop,11:00,Dimapur,13054
Air India,AI-524,10:20,Jaipur,24h 40m,2+-stop,11:00,Dimapur,15404
Air India,AI-9644,21:00,Jaipur,18h 35m,2+-stop,15:35,Diu,15039
Air India,AI-9644,21:00,Jaipur,18h 35m,2+-stop,15:35,Diu,15039
Air India,AI-9844,10:30,Jaipur,29h 05m,2+-stop,15:35,Diu,15459
Air India,AI-9844,10:30,Jaipur,29h 05m,2+-stop,15:35,Diu,15459
Air India,AI-524,10:20,Jaipur,29h 15m,2+-stop,15:35,Diu,17927
Indigo,6E- 129,06:00,Jaipur,08h 45m,1-stop,14:45,Gaya,6587
Indigo,6E-5343,08:30,Jaipur,05h 30m,1-stop,14:00,Goa,8477
Indigo,6E- 419,09:10,Jaipur,06h 20m,1-stop,15:30,Goa,8477
Indigo,6E-5343,08:30,Jaipur,06h 40m,1-stop,15:10,Goa,8477
Indigo,6E- 482,22:15,Jaipur,09h 30m,1-stop,07:45,Goa,8477
Indigo,6E- 419,09:10,Jaipur,10h 30m,1-stop,19:40,Goa,8477
Indigo,6E- 471,20:05,Jaipur,11h 10m,1-stop,07:15,Goa,8477
Indigo,6E- 996,13:20,Jaipur,06h 20m,1-stop,19:40,Goa,8897
SpiceJet,SG- 276,09:00,Jaipur,12h 35m,1-stop,21:35,Goa,9459
Indigo,6E- 918,13:40,Jaipur,06h 30m,1-stop,20:10,Goa,9737
AirAsia,I5- 942,09:50,Jaipur,09h 15m,1-stop,19:05,Goa,10361
AirAsia,I5- 942,09:50,Jaipur,11h 45m,1-stop,21:35,Goa,10996
AirAsia,I5- 942,09:50,Jaipur,12h 20m,1-stop,22:10,Goa,12281
GoAir,G8-2608,08:30,Jaipur,08h 20m,1-stop,16:50,Goa,13116
SpiceJet,SG-2948,07:00,Jaipur,09h 40m,1-stop,16:40,Goa,13342
SpiceJet,SG-2948,07:00,Jaipur,15h 35m,1-stop,22:35,Goa,13868
Air India,AI-9644,21:00,Jaipur,23h 30m,2+-stop,20:30,Goa,14514
Air India,AI-9644,21:00,Jaipur,23h 30m,2+-stop,20:30,Goa,14514
Air India,AI-9644,21:00,Jaipur,17h 10m,2+-stop,14:10,Goa,14987
Indigo,6E- 203,12:15,Jaipur,08h 45m,1-stop,21:00,Goa,15354
Indigo,6E- 203,12:15,Jaipur,10h 00m,1-stop,22:15,Goa,15354
GoAir,G8- 701,09:10,Jaipur,04h 00m,1-stop,13:10,Goa,16441
Indigo,6E- 129,06:00,Jaipur,06h 35m,1-stop,12:35,Goa,16772
Indigo,6E- 129,06:00,Jaipur,08h 30m,1-stop,14:30,Goa,16772
Indigo,6E- 129,06:00,Jaipur,10h 35m,1-stop,16:35,Goa,16772
Air India,AI-9844,10:30,Jaipur,04h 45m,1-stop,15:15,Goa,17822
Indigo,6E- 498,12:45,Jaipur,06h 40m,1-stop,19:25,Goa,22127
Air India,AI-571,18:10,Jaipur,23h 20m,1-stop,17:30,Goa,23177
Air India,AI-9644,21:00,Jaipur,20h 30m,2+-stop,17:30,Goa,26274
Air India,AI-9644,21:00,Jaipur,20h 30m,2+-stop,17:30,Goa,26904
Air India,AI-9644,21:00,Jaipur,20h 30m,2+-stop,17:30,Goa,31524
Indigo,6E- 914,06:30,Jaipur,07h 50m,1-stop,14:20,Gorakhpur,7742
Indigo,6E- 129,06:00,Jaipur,03h 30m,1-stop,09:30,Gorakhpur,8030
Air India,AI-9644,21:00,Jaipur,18h 35m,1-stop,15:35,Gorakhpur,8634
Air India,AI-9844,10:30,Jaipur,05h 05m,1-stop,15:35,Gorakhpur,9054
Air India,AI-571,18:10,Jaipur,21h 25m,2+-stop,15:35,Gorakhpur,14147
Air India,AI-571,18:10,Jaipur,21h 25m,2+-stop,15:35,Gorakhpur,16037
Air India,AI-524,10:20,Jaipur,29h 15m,2+-stop,15:35,Gorakhpur,18557
Air India,AI-524,10:20,Jaipur,29h 15m,2+-stop,15:35,Gorakhpur,18557
Indigo,6E- 303,17:00,Jaipur,05h 20m,1-stop,22:20,Guwahati,6804
Indigo,6E- 498,12:45,Jaipur,05h 45m,1-stop,18:30,Guwahati,6804
Indigo,6E- 129,06:00,Jaipur,06h 20m,1-stop,12:20,Guwahati,6804
Indigo,6E- 203,12:15,Jaipur,07h 30m,1-stop,19:45,Guwahati,6804
Indigo,6E- 447,07:30,Jaipur,08h 45m,1-stop,16:15,Guwahati,6804
Indigo,6E- 203,12:15,Jaipur,09h 35m,1-stop,21:50,Guwahati,6804
Indigo,6E- 498,12:45,Jaipur,09h 35m,1-stop,22:20,Guwahati,6804
Indigo,6E- 419,09:10,Jaipur,10h 20m,1-stop,19:30,Guwahati,6804
Indigo,6E- 482,22:15,Jaipur,10h 25m,1-stop,08:40,Guwahati,6804
Indigo,6E- 447,07:30,Jaipur,11h 00m,1-stop,18:30,Guwahati,6804
Indigo,6E- 471,20:05,Jaipur,12h 50m,1-stop,08:55,Guwahati,6804
Indigo,6E-6268,19:40,Jaipur,13h 00m,1-stop,08:40,Guwahati,6804
Indigo,6E-6182,07:45,Jaipur,02h 45m,non-stop,10:30,Guwahati,6852
SpiceJet,SG- 448,14:15,Jaipur,02h 40m,non-stop,16:55,Guwahati,6853
AirAsia,I5- 942,09:50,Jaipur,08h 25m,1-stop,18:15,Guwahati,6853
SpiceJet,SG- 755,19:30,Jaipur,14h 40m,1-stop,10:10,Guwahati,6854
SpiceJet,SG-2948,07:00,Jaipur,26h 25m,1-stop,09:25,Guwahati,6854
Indigo,6E- 129,06:00,Jaipur,10h 30m,1-stop,16:30,Guwahati,8304
Air India,AI-9844,10:30,Jaipur,06h 45m,1-stop,17:15,Guwahati,10504
Air India,AI-571,18:10,Jaipur,16h 40m,2+-stop,10:50,Guwahati,12347
Air India,AI-9844,10:30,Jaipur,23h 00m,1-stop,09:30,Guwahati,12904
Air India,AI-524,10:20,Jaipur,24h 30m,2+-stop,10:50,Guwahati,14724
Air India,AI-571,18:10,Jaipur,21h 50m,2+-stop,16:00,Guwahati,16554
Air India,AI-9644,21:00,Jaipur,20h 15m,1-stop,17:15,Guwahati,16604
Air India,AI-9644,21:00,Jaipur,19h 00m,1-stop,16:00,Guwahati,17004
Indigo,6E- 419,09:10,Jaipur,05h 50m,1-stop,15:00,Hubli,7412
Indigo,6E-5343,08:30,Jaipur,06h 20m,1-stop,14:50,Hubli,7412
AirAsia,I5-1543,11:45,Jaipur,01h 55m,non-stop,13:40,Hyderabad,5903
GoAir,G8- 563,08:20,Jaipur,01h 55m,non-stop,10:15,Hyderabad,5903
AirAsia,I5- 974,21:10,Jaipur,02h 00m,non-stop,23:10,Hyderabad,5903
Indigo,6E- 471,20:05,Jaipur,02h 00m,non-stop,22:05,Hyderabad,5904
Indigo,6E- 914,06:30,Jaipur,02h 15m,non-stop,08:45,Hyderabad,5904
Air India,AI-571,18:10,Jaipur,03h 40m,1-stop,21:50,Hyderabad,5904
SpiceJet,SG- 755,19:30,Jaipur,20h 00m,1-stop,15:30,Hyderabad,5904
Indigo,6E-7252,13:05,Jaipur,08h 35m,1-stop,21:40,Hyderabad,6429
Indigo,6E- 129,06:00,Jaipur,07h 20m,1-stop,13:20,Hyderabad,8582
Indigo,6E- 129,06:00,Jaipur,09h 15m,1-stop,15:15,Hyderabad,8582
Air India,AI-9644,21:00,Jaipur,15h 15m,1-stop,12:15,Hyderabad,9002
Air India,AI-9644,21:00,Jaipur,21h 25m,1-stop,18:25,Hyderabad,9002
